match_id,hero_id,lane,lane_role,gold_t,radiant_team,dire_team,radiant_win,team,max_g,pos
7553527512,2,3,3,"[0, 206, 437, 753, 949, 1388, 1665, 1852, 2242, 2688, 3061, 3425, 3781, 4467, 4834, 5480, 6164, 6549, 6779, 6873, 7430, 7871, 8409, 10675, 11274, 12035, 12405, 13549, 13964, 14986, 15250, 15915, 16396, 17172, 17272]","[13, 2, 86, 42, 85]","[71, 15, 128, 7, 19]",False,radiant,17272,3
7600736706,2,1,3,"[0, 242, 486, 798, 924, 1370, 1537, 1936, 2274, 2532, 2950, 3301, 3551, 3800, 3976, 4510, 4966, 5709, 6389, 7198, 7764, 8294, 8718, 9614, 10556, 11237, 12468, 12562, 13246, 13867]","[3, 35, 72, 54, 62]","[9, 2, 43, 22, 10]",True,dire,13867,3
7557909018,2,3,3,"[0, 292, 560, 880, 1251, 1426, 1870, 2168, 2383, 2806, 3161, 3746, 4066, 4410, 4645, 4908, 5197, 5484, 5760, 6078, 6173, 6268, 6529, 7121, 7754, 8315, 8786, 9198, 9294, 9628]","[2, 76, 100, 21, 123]","[19, 45, 106, 32, 33]",False,radiant,9628,3
7557923204,2,1,3,"[0, 169, 434, 693, 1099, 1453, 1713, 1991, 2218, 2850, 3349, 3985, 4475, 5327, 5856, 6422, 8301, 8396, 8571, 9743, 10586, 10756, 11069, 11239, 11409]","[26, 96, 82, 83, 21]","[93, 2, 14, 46, 5]",False,dire,11409,2
7630218506,2,1,3,"[0, 240, 624, 934, 1274, 1527, 1730, 2481, 3134, 3586, 4292, 4852, 5520, 5877, 6188, 7163, 7493, 8184, 9197, 10375, 10688, 11209, 11558, 12745, 13373, 13946, 15748, 16251, 16529, 16909, 18259, 18566, 18777, 19837, 20560, 20660, 21585, 22525]","[52, 61, 91, 74, 18]","[56, 100, 2, 79, 21]",True,dire,22525,2
7587043018,2,3,3,"[0, 275, 564, 954, 1477, 1816, 2546, 3013, 3486, 4152, 5170, 5830, 6484, 6998, 8773, 9296, 11172, 12323, 13384, 14196, 15408, 16040, 16279, 17016, 17677, 18896, 19146, 19240, 19485, 19581, 20579, 20974, 21074]","[123, 42, 74, 86, 2]","[5, 101, 69, 13, 8]",False,radiant,21074,1
7552518202,2,2,2,"[994, 994, 994, 994, 994, 994, 994, 994, 994, 994, 994, 994, 994, 994, 994]","[85, 35, 25, 112, 14]","[30, 2, 50, 41, 74]",False,dire,994,4
7520586007,2,3,3,"[0, 164, 336, 635, 857, 986, 1605, 1773, 1879, 2128, 2318, 2504, 2915, 3010, 3434, 3890, 4831, 5066, 5361, 5519, 5830, 6873, 6968]","[106, 2, 26, 45, 109]","[86, 6, 120, 129, 51]",False,radiant,6968,3
7545622003,2,1,3,"[0, 243, 850, 1275, 1685, 2665, 3039, 3526, 4259, 4974, 5227, 5728, 6358, 7326, 8289, 8877, 9034, 9665, 10299, 10546, 11105, 11772, 11909, 12832, 13651, 14246, 15193, 15634, 16417, 17747, 18598, 19492, 20258, 21645, 22634, 22834, 23174, 23589, 25010]","[78, 74, 41, 50, 105]","[2, 123, 46, 43, 53]",True,dire,25010,1
7619331703,2,1,3,"[0, 210, 429, 700, 1577, 1777, 2156, 2509, 2767, 3022, 3237, 3361, 3627, 3842, 3975, 4326, 5071, 5667, 6271, 6884, 7286, 7526, 7996, 8456, 9034, 9306, 9951, 10414, 10749, 11645, 12004, 12997, 13213, 14219, 15167, 15377, 16145, 16535]","[74, 121, 137, 10, 3]","[89, 105, 14, 65, 2]",True,dire,16535,3
